id_prestamo,fecha,id_libro,generos,formato,perfil_socio,sala,dias_prestamo,renovaciones,dias_retraso,comentario
9597,09/07/2026,L0167,ciencia ficcion,Fisico,Adulto,Barrio Norte,14.0,1,31.0,Le falta la sobrecubierta
8297,19-06-26,L0069,  ciencia ficcion;fantasia ,Fisico,Infantil,Barrio Sur,14.0,0,0.0,
5608,2026-05-08,L0010,ensayo;novela negra,Fisico,Adulto,Barrio Sur,14.0,0,15.0,
5979,2026-05-14,L0008,romantica;juvenil;ensayo,Ebook,Adulto,Central,14.0,0,0.0,
652,2026-01-31,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Barrio Norte,7.0,0,0.0,
3748,05/04/2026,L0200,ciencia ficcion;fantasia;terror,Fisico,Infantil,Barrio Sur,21.0,0,0.0,
2197,2026-03-05,L0034,novela negra;terror,Fisico,Adulto,barrio sur,7.0,2,0.0,
8484,2026-06-22,L0006,biografia;historica;poesia,Fisico,Senior,Central,21.0,0,0.0,
370,2026-01-25,L0008,romantica;juvenil;ensayo,Fisico,Adulto,Central,7.0,1,7.0,
9959,2026-07-14,L0027,poesia;fantasia;historica,Fisico,Adulto,Barrio Norte,14.0,0,3.0,
8141,2026-06-16,L0044,novela negra;historica,Fisico,Senior,Central,30.0,1,0.0,
4215,2026-04-14,L0182,historica;ciencia ficcion,Ebook,Infantil,Barrio Sur,14.0,2,0.0,
378,2026-01-25,L0085,terror;romantica;ensayo,Fisico,Infantil,Central,14.0,1,2.0,
9519,2026-07-07,L0102,romantica;novela negra;fantasia,Ebook,Adulto,Barrio Sur,30.0,1,0.0,
2217,2026-03-06,L0054,terror,Audiolibro,Adulto,Barrio Sur,7.0,0,0.0,Paginas subrayadas a lapiz
8751,2026-06-27,L0106,juvenil;historica;novela negra,Ebook,Adulto,Barrio Sur,21.0,2,0.0,
1614,2026-02-21,L0007,historica;novela negra,Fisico,Adulto,Central,7.0,0,0.0,
6980,2026-05-30,L0140,juvenil,Audiolibro,Adulto,Central,30.0,2,0.0,
7550,07/06/2026,L0077,biografia,Fisico,Adulto,Barrio Sur,14.0,1,0.0,
1828,25-02-26,L0131,juvenil,Fisico,Adulto,Barrio Sur,,0,0.0,
3633,2026-04-03,L0010,ensayo;novela negra,Fisico,Adulto,Central,21.0,0,0.0,
963,2026-02-07,L0010,ensayo;novela negra,Fisico,Adulto,Central,30.0,0,0.0,
2994,2026-03-22,L0032,poesia;novela negra,Ebook,Senior,Central,14.0,1,0.0,
6607,2026-05-24,L0062,ciencia ficcion;novela negra,Fisico,Adulto,Central,14.0,1,0.0,Le falta la sobrecubierta
9746,2026-07-11,L0106,juvenil;historica;novela negra,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
2377,2026-03-09,L0167,ciencia ficcion,Ebook,Adulto,Barrio Norte,30.0,2,0.0,
8298,2026-06-19,L0072,poesia;biografia;fantasia,Fisico,,Barrio Norte,14.0,0,0.0,
360,2026-01-25,L0200,ciencia ficcion;fantasia;terror,Ebook,Infantil,Barrio Sur,30.0,0,0.0,
3840,2026-04-07,L0047,ciencia ficcion;novela negra;romantica,Fisico,Adulto,Central,7.0,0,2.0,
8254,2026-06-19,L0034,novela negra;terror,Fisico,Adulto,Barrio Sur,30.0,0,0.0,El socio pide renovar otra vez
1247,2026-02-14,L0016,historica,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
7505,2026-06-07,L0152,novela negra;ciencia ficcion,Audiolibro,Senior,Barrio Sur,,1,0.0,
8415,2026-06-21,L0071,terror,Fisico,Infantil,Central,7.0,0,0.0,Le falta la sobrecubierta
6512,2026-05-23,L0200,ciencia ficcion;fantasia;terror,Ebook,Adulto,Central,7.0,1,0.0,
5088,29/04/2026,L0007,historica;novela negra,Fisico,Adulto,Barrio Sur,21.0,1,5.0,
3695,04/04/2026,L0121,fantasia;terror,Fisico,Senior,Barrio Norte,,1,"0,0 dias",
1574,20/02/2026,L0121,fantasia;terror,Fisico,Adulto,Barrio Sur,7.0,2,0.0,Paginas subrayadas a lapiz
6282,2026-05-19,L0102,ROMANTICA;NOVELA NEGRA;FANTASIA,Fisico,Adulto,Central,21.0,1,0.0,
5440,05/05/2026,L0085,terror;romantica;ensayo,Fisico,Adulto,Central,30.0,1,0.0,
2568,2026-03-13,L0012,ciencia ficcion;romantica;terror,Ebook,Adulto,Barrio Sur,14.0,0,0.0,
3424,2026-03-30,L0028,juvenil;novela negra;historica,Ebook,Infantil,Central,14.0,0,0.0,
2038,2026-03-02,L0002,fantasia,Audiolibro,Senior,Barrio Sur,14.0,0,0.0,
9314,05-07-26,L0054,terror,Audiolibro,Adulto,Barrio Norte,21.0,0,0.0,El socio pide renovar otra vez
773,2026-02-03,L0011,fantasia,Fisico,Infantil,central,7.0,0,8.0,
5381,04-05-26,L0200,ciencia ficcion;fantasia;terror,Fisico,Senior,Central,14.0,0,0.0,
9641,2026-07-10,L0012,ciencia ficcion;romantica;terror,Fisico,Adulto,Barrio Sur,30.0,1,15.0,
3563,2026-04-02,L0028,juvenil;novela negra;historica,Ebook,Adulto,Central,30.0,1,0.0,
563,2026-01-30,L0138,juvenil;romantica,Fisico,Adulto,Central,21.0,0,0.0,El socio pide renovar otra vez
6684,2026-05-25,L0120,biografia;juvenil;ensayo,Fisico,Infantil,Central,30.0,0,16.0,
2547,2026-03-13,L0076,ensayo;terror;poesia,Fisico,Adulto,Barrio Norte,7.0,0,0.0,
5511,2026-05-06,L0017,ciencia ficcion;juvenil;novela negra,Fisico,Infantil,Barrio Norte,30.0,1,0.0,
5331,03/05/2026,L0185,novela negra;terror;ensayo,Fisico,Infantil,Barrio Norte,14.0,1,7.0,
8790,2026-06-27,L0051,juvenil;ensayo,Fisico,Senior,Barrio Norte,14.0,0,0.0,
4532,19/04/2026,L0034,novela negra;terror,Ebook,Adulto,Central,14.0,1,0.0,
1675,2026-02-22,L0015,poesia,Fisico,Infantil,Central,14.0,0,11.0,
7396,2026-06-05,L0037,poesia,Fisico,Adulto,Barrio Norte,21.0,0,3.0,El socio pide renovar otra vez
366,25-01-26,L0062,ciencia ficcion;novela negra,Ebook,Infantil,Central,21.0,0,0.0,
8152,17/06/2026,L0014,historica,Ebook,Senior,Barrio Sur,21.0,2,0.0,
8025,2026-06-14,L0072,poesia;biografia;fantasia,Fisico,Senior,Barrio Norte,7.0,1,0.0,
4328,2026-04-16,L0053,biografia;ensayo;novela negra,Fisico,Adulto,Barrio Sur,30.0,0,0.0,
2546,2026-03-13,L0076,ensayo;terror;poesia,Fisico,Adulto,Barrio Sur,14.0,1,0.0,"Muy solicitado, hay lista de espera"
148,2026-01-19,L0032,poesia;novela negra,Fisico,Adulto,Central,30.0,1,"0,0 dias",El socio pide renovar otra vez
1669,22/02/2026,L0013,terror;poesia;ensayo,Audiolibro,Adulto,Barrio Sur,14.0,1,0.0,
3089,2026-03-24,L0106,juvenil;historica;novela negra,Ebook,Adulto,Central,7.0,2,0.0,
8914,2026-06-29,L0200,ciencia ficcion;fantasia;terror,Fisico,Senior,Barrio Norte,7.0,1,"0,0 dias",
7651,09-06-26,L0007,historica;novela negra,Fisico,Infantil,Central,30.0,0,4.0,Le falta la sobrecubierta
408,2026-01-26,L0042,ciencia ficcion,Ebook,Adulto,Central,14.0,2,0.0,
9657,2026-07-10,L0078,novela negra,Audiolibro,Senior,Barrio Sur,21.0,1,0.0,PAGINAS SUBRAYADAS A LAPIZ
7789,11-06-26,L0078,novela negra,Ebook,Adulto,Barrio Norte,7.0,0,0.0,
3457,31-03-26,L0109,ensayo;poesia;terror,Ebook,Infantil,Central,30.0,2,0.0,
6187,2026-05-18,L0109,ensayo;poesia;terror,Ebook,Adulto,Barrio Sur,14.0,2,0.0,"Muy solicitado, hay lista de espera"
4183,2026-04-13,L0085,terror;romantica;ensayo,Ebook,Senior,CENTRAL,21.0,2,0.0,
3577,02/04/2026,L0172,biografia;romantica;novela negra,Fisico,,Central,30.0,0,0.0,"Muy solicitado, hay lista de espera"
3272,2026-03-27,L0053,biografia;ensayo;novela negra,Ebook,Adulto,Barrio Norte,14.0,0,0.0,
4941,2026-04-26,L0044,novela negra;historica,Fisico,Adulto,Barrio Sur,30.0,1,0.0,
1032,2026-02-09,L0109,ensayo;poesia;terror,Fisico,Infantil,Central,30.0,0,0.0,
8128,2026-06-16,L0034,novela negra;terror,Fisico,Adulto,Barrio Norte,30.0,2,18.0,
6231,18/05/2026,L0185,novela negra;terror;ensayo,Fisico,Adulto,Barrio Norte,30.0,0,0.0,PAGINAS SUBRAYADAS A LAPIZ
6593,2026-05-24,L0109,ensayo;poesia;terror,Ebook,Adulto,Central,21.0,0,0.0,
8976,2026-06-29,L0004,poesia;ensayo,Ebook,Infantil,Barrio Sur,7.0,2,0.0,
9885,13-07-26,L0128,novela negra;romantica,Fisico,Adulto,Central,7.0,0,0.0,
6725,2026-05-26,L0032,poesia;novela negra,Fisico,Infantil,Barrio Norte,30.0,2,0.0,
9893,2026-07-13,L0033,ciencia ficcion;fantasia;romantica,Ebook,Infantil,Barrio Norte,7.0,2,0.0,
8188,2026-06-17,L0028,juvenil;novela negra;historica,Fisico,Adulto,Barrio Sur,21.0,2,14.0,
856,05-02-26,L0014,historica,Fisico,Adulto,Central,14.0,2,0.0,
3927,08/04/2026,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Barrio Norte,21.0,0,28.0,Ejemplar algo deteriorado
8616,2026-06-24,L0010,ensayo;novela negra,Fisico,Adulto,Barrio Norte,7.0,0,0.0,
79,2026-01-17,L0009,historica;ciencia ficcion,Fisico,,Central,21.0,0,1.0,Devuelto en perfecto estado
7089,2026-05-31,L0142,historica;juvenil,Audiolibro,Senior,Central,14.0,1,,
2248,07/03/2026,L0047,ciencia ficcion;novela negra;romantica,Fisico,Adulto,Central,14.0,1,23.0,
8329,20-06-26,L0138,juvenil;romantica,Fisico,Adulto,Barrio Norte,14.0,0,21.0,Ejemplar algo deteriorado
4027,2026-04-11,L0164,juvenil;fantasia,Fisico,Adulto,Barrio Sur,30.0,0,0.0,
9486,2026-07-07,L0007,historica;novela negra,Fisico,Infantil,Barrio Sur,21.0,1,0.0,
9644,10/07/2026,L0007,historica;novela negra,Audiolibro,Adulto,Central,14.0,0,0.0,el socio pide renovar otra vez
9366,2026-07-05,L0055,poesia,Fisico,Infantil,CENTRAL,30.0,0,6.0,
715,2026-02-02,L0034,novela negra;terror,Fisico,Infantil,Barrio Sur,14.0,0,0.0,
7452,2026-06-06,L0011,fantasia,Ebook,Adulto,Central,21.0,2,0.0,
789,03-02-26,L0124,poesia;ciencia ficcion,Fisico,Adulto,Central,30.0,0,0.0,
2280,2026-03-07,L0032,poesia;novela negra,Fisico,Senior,Barrio Sur,30.0,0,1.0,Devuelto en perfecto estado
4096,12-04-26,L0044,novela negra;historica,Fisico,Adulto,Barrio Norte,14.0,1,15.0,
3898,08/04/2026,L0042,ciencia ficcion,Fisico,Infantil,Barrio Norte,14.0,0,0.0,
8079,2026-06-15,L0013,terror;poesia;ensayo,Fisico,Adulto,Central,7.0,0,0.0,Ejemplar algo deteriorado
7178,02/06/2026,L0155,novela negra;terror;juvenil,Fisico,Infantil,Barrio Norte,30.0,1,0.0,
9800,2026-07-12,L0038,poesia;ciencia ficcion,Fisico,Adulto,Central,14.0,1,15.0,
9525,2026-07-08,L0178,ensayo;historica;poesia,Fisico,Adulto,Barrio Norte,,1,0.0,
3632,2026-04-03,L0007,historica;novela negra,Fisico,Adulto,Barrio Sur,30.0,1,8.0,
8693,2026-06-26,L0131,juvenil,Fisico,Infantil,Barrio Sur,14.0,0,27.0,
7298,04-06-26,L0096,juvenil;ensayo;ciencia ficcion,Fisico,Adulto,Barrio Sur,14.0,1,0.0,
6273,2026-05-19,L0034,NOVELA NEGRA;TERROR,Fisico,Senior,  Central ,14.0,2,0.0,
425,2026-01-26,L0050,romantica;ciencia ficcion,Fisico,Senior,Barrio Norte,14.0,0,11.0,
393,2026-01-25,L0007,historica;novela negra,Fisico,Infantil,Barrio Sur,21.0,0,4.0,
3192,2026-03-26,L0017,ciencia ficcion;juvenil;novela negra,Fisico,Senior,Barrio Norte,30.0,0,12.0,
17,2026-01-16,L0012,ciencia ficcion;romantica;terror,Fisico,Adulto,barrio norte,7.0,0,0.0,
6336,2026-05-20,L0005,poesia,Fisico,Adulto,Barrio Sur,21.0,1,0.0,"Muy solicitado, hay lista de espera"
4201,13/04/2026,L0004,poesia;ensayo,Fisico,Adulto,Barrio Norte,14.0,1,0.0,Ejemplar algo deteriorado
2673,2026-03-15,L0036,terror,Fisico,Adulto,BARRIO NORTE,7.0,2,,
2445,11-03-26,L0184,romantica;novela negra,Ebook,Adulto,Barrio Norte,30.0,1,0.0,
6698,2026-05-25,L0028,juvenil;novela negra;historica,Fisico,Adulto,Barrio Sur,7.0,0,0.0,Paginas subrayadas a lapiz
6165,17-05-26,L0020,fantasia;novela negra,Fisico,Adulto,Central,14.0,0,5.0,
2602,14-03-26,L0042,ciencia ficcion,Fisico,Senior,Barrio Norte,30.0,0,0.0,
3494,31-03-26,L0013,terror;poesia;ensayo,Fisico,Adulto,Central,14.0,0,0.0,
6045,15/05/2026,L0053,BIOGRAFIA;ENSAYO;NOVELA NEGRA,Fisico,Infantil,Central,,0,0.0,
1460,18/02/2026,L0058,biografia;ciencia ficcion,Audiolibro,Adulto,central,14.0,1,0.0,
3805,06-04-26,L0004,poesia;ensayo,Fisico,Adulto,Central,30.0,0,0.0,
9919,2026-07-13,L0044,novela negra;historica,Fisico,Adulto,  Barrio Norte ,14.0,0,0.0,
7395,2026-06-05,L0005,poesia,Ebook,Adulto,barrio norte,14.0,0,0.0,
4840,2026-04-25,L0047,ciencia ficcion;novela negra;romantica,Fisico,Infantil,Central,7.0,2,2.0,
594,31/01/2026,L0032,poesia;novela negra,Fisico,Senior,Barrio Norte,30.0,2,7.0,
3836,2026-04-07,L0053,biografia;ensayo;novela negra,Fisico,Adulto,Barrio Sur,30.0,2,0.0,
9384,2026-07-05,L0006,biografia;historica;poesia,Fisico,Adulto,Barrio Sur,30.0,0,0.0,
5684,2026-05-09,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,BARRIO NORTE,14.0,1,2.0,
8817,2026-06-27,L0050,romantica;ciencia ficcion,Fisico,Adulto,Barrio Norte,30.0,1,14.0,Devuelto en perfecto estado
5828,11/05/2026,L0010,ensayo;novela negra,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
9822,2026-07-12,L0027,poesia;fantasia;historica,Fisico,Adulto,Barrio Sur,21.0,0,19.0,
7962,2026-06-14,L0028,juvenil;novela negra;historica,Ebook,Senior,Barrio Sur,21.0,0,0.0,El socio pide renovar otra vez
4725,23-04-26,L0200,ciencia ficcion;fantasia;terror,Ebook,Adulto,Barrio Sur,14.0,2,0.0,Le falta la sobrecubierta
8828,2026-06-27,L0021,historica;biografia;ciencia ficcion,Fisico,Adulto,Barrio Sur,14.0,2,40.0,"Muy solicitado, hay lista de espera"
5888,2026-05-12,L0043,romantica;fantasia,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
2356,2026-03-09,L0038,POESIA;CIENCIA FICCION,Ebook,Adulto,Central,7.0,0,0.0,
6037,2026-05-15,L0056,ensayo;poesia,Audiolibro,Senior,Barrio Norte,30.0,0,0.0,
4799,24/04/2026,L0101,biografia;historica,Fisico,Infantil,Barrio Norte,21.0,0,0.0,
2443,2026-03-11,L0015,poesia,Fisico,Infantil,Barrio Sur,14.0,0,23.0,
8714,2026-06-26,L0007,historica;novela negra,Fisico,Adulto,Barrio Norte,7.0,0,0.0,
4593,2026-04-20,L0017,ciencia ficcion;juvenil;novela negra,Ebook,Infantil,barrio sur,14.0,1,0.0,
8841,28/06/2026,L0078,novela negra,Fisico,Adulto,Central,14.0,1,0.0,
465,2026-01-27,L0033,ciencia ficcion;fantasia;romantica,Ebook,Adulto,Barrio Norte,14.0,0,0.0,
164,2026-01-19,L0076,ensayo;terror;poesia,Ebook,Adulto,Barrio Norte,14.0,0,0.0,
9766,2026-07-11,L0102,romantica;novela negra;fantasia,Ebook,Adulto,Barrio Norte,7.0,0,0.0,
9506,07/07/2026,L0162,terror,Fisico,Senior,Barrio Norte,30.0,1,0.0,Devuelto en perfecto estado
8471,2026-06-22,L0012,ciencia ficcion;romantica;terror,Fisico,Adulto,Barrio Sur,21.0,0,21.0,
9851,2026-07-12,L0044,novela negra;historica,Fisico,Adulto,Barrio Norte,14.0,1,,
9551,2026-07-08,L0119,novela negra;romantica,Fisico,Infantil,CENTRAL,7.0,0,0.0,ejemplar algo deteriorado
7381,05/06/2026,L0045,  romantica;ciencia ficcion ,Ebook,Adulto,Barrio Norte,14.0,0,0.0,
6637,2026-05-24,L0041,terror;biografia,Fisico,Senior,Barrio Norte,21.0,0,0.0,
242,22-01-26,L0103,romantica;fantasia,Ebook,Adulto,barrio norte,14.0,1,0.0,
2010,01/03/2026,L0157,poesia;biografia,Fisico,Senior,Barrio Sur,14.0,1,0.0,
6357,2026-05-20,L0020,fantasia;novela negra,Fisico,Adulto,Central,14.0,0,4.0,
3085,2026-03-23,L0200,ciencia ficcion;fantasia;terror,Fisico,Infantil,Central,,0,"2,0 dias",
6209,2026-05-18,L0016,HISTORICA,Ebook,Adulto,Barrio Sur,14.0,2,0.0,
901,06/02/2026,L0044,novela negra;historica,Fisico,Adulto,Central,14.0,0,0.0,
5543,2026-05-07,L0024,novela negra;biografia,Fisico,Adulto,Central,,1,0.0,"Muy solicitado, hay lista de espera"
6008,2026-05-15,L0047,ciencia ficcion;novela negra;romantica,Fisico,Adulto,Central,21.0,2,0.0,
7994,2026-06-14,L0083,novela negra;poesia,Fisico,Adulto,Barrio Sur,21.0,0,0.0,
7639,2026-06-09,L0197,terror;ciencia ficcion,Fisico,Adulto,Barrio Sur,30.0,1,11.0,
6794,2026-05-27,L0123,historica;juvenil,Fisico,Adulto,Central,30.0,0,0.0,
8871,28/06/2026,L0030,fantasia;historica;juvenil,Ebook,Adulto,Central,21.0,1,0.0,
7759,10/06/2026,L0200,ciencia ficcion;fantasia;terror,Fisico,Infantil,Central,21.0,0,2.0,
4838,2026-04-25,L0031,ciencia ficcion;poesia,Ebook,Senior,Barrio Norte,14.0,1,0.0,
2294,2026-03-08,L0008,romantica;juvenil;ensayo,Fisico,Adulto,Barrio Sur,21.0,0,2.0,
6549,2026-05-23,L0017,ciencia ficcion;juvenil;novela negra,Ebook,Senior,Barrio Sur,14.0,0,0.0,
7899,2026-06-13,L0119,novela negra;romantica,Fisico,Senior,Barrio Norte,21.0,1,0.0,
8113,2026-06-16,L0062,ciencia ficcion;novela negra,Fisico,Senior,Central,7.0,2,0.0,
4482,19/04/2026,L0014,historica,Fisico,Adulto,BARRIO NORTE,30.0,2,0.0,
5303,02-05-26,L0122,poesia;terror;ciencia ficcion,Fisico,Adulto,Barrio Norte,14.0,2,0.0,
4606,2026-04-21,L0010,ensayo;novela negra,Fisico,Adulto,Barrio Norte,14.0,0,6.0,
3717,2026-04-05,L0064,historica,Audiolibro,Infantil,Barrio Sur,14.0,0,0.0,
9142,02/07/2026,L0017,ciencia ficcion;juvenil;novela negra,Fisico,Infantil,Central,14.0,1,,
6141,2026-05-17,L0007,historica;novela negra,Fisico,Infantil,Barrio Norte,30.0,0,0.0,
1765,24-02-26,L0064,historica,Ebook,Adulto,Central,14.0,2,0.0,
6599,2026-05-24,L0136,novela negra;ensayo;ciencia ficcion,Fisico,Infantil,Barrio Norte,14.0,1,1.0,Ejemplar algo deteriorado
1550,2026-02-20,L0091,ensayo;juvenil,Ebook,Infantil,Barrio Norte,21.0,0,,
3030,2026-03-22,L0061,historica;romantica,Audiolibro,Adulto,Central,30.0,0,0.0,
8722,26/06/2026,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Barrio Norte,21.0,0,8.0,
6299,19/05/2026,L0044,  novela negra;historica ,Audiolibro,Senior,Barrio Sur,14.0,1,0.0,Le falta la sobrecubierta
6663,2026-05-25,L0077,biografia,Fisico,Adulto,  Barrio Sur ,30.0,0,0.0,
6627,2026-05-24,L0010,ensayo;novela negra,Fisico,Adulto,Central,14.0,0,0.0,
2045,2026-03-02,L0042,ciencia ficcion,Ebook,Adulto,Barrio Sur,14.0,0,0.0,
768,2026-02-03,L0106,juvenil;historica;novela negra,Fisico,Adulto,Barrio Norte,30.0,0,17.0,
5694,2026-05-09,L0018,biografia;fantasia,Fisico,Infantil,Barrio Sur,14.0,0,0.0,
7871,2026-06-12,L0010,ensayo;novela negra,Fisico,Senior,Central,7.0,0,4.0,
7796,2026-06-11,L0142,historica;juvenil,Fisico,Infantil,Barrio Sur,14.0,0,,Devuelto en perfecto estado
1509,19/02/2026,L0011,fantasia,Fisico,Adulto,Barrio Norte,14.0,1,0.0,
7231,2026-06-03,L0034,novela negra;terror,Fisico,Infantil,Barrio Norte,14.0,1,0.0,Devuelto en perfecto estado
7858,2026-06-12,L0007,historica;novela negra,Ebook,Adulto,Central,21.0,0,0.0,
3303,2026-03-28,L0104,romantica;ciencia ficcion,Ebook,Adulto,Barrio Norte,7.0,0,0.0,
4518,2026-04-19,L0153,historica,Fisico,Senior,Barrio Norte,21.0,0,0.0,
4220,2026-04-14,L0015,poesia,Audiolibro,Adulto,Central,30.0,1,0.0,El socio pide renovar otra vez
9149,2026-07-02,L0019,terror,Ebook,Adulto,Central,7.0,0,0.0,
8125,16-06-26,L0004,poesia;ensayo,Fisico,Senior,Barrio Norte,14.0,2,0.0,
3293,2026-03-28,L0001,historica;biografia,Fisico,Adulto,Central,14.0,0,3.0,Le falta la sobrecubierta
820,2026-02-04,L0050,romantica;ciencia ficcion,Fisico,Adulto,Barrio Sur,21.0,1,0.0,
1404,2026-02-17,L0146,  fantasia;juvenil ,Fisico,Adulto,Central,7.0,0,0.0,
1383,16/02/2026,L0083,novela negra;poesia,Fisico,Adulto,Barrio Sur,30.0,0,0.0,
2149,2026-03-04,L0099,juvenil;terror;romantica,Fisico,Adulto,Central,14.0,0,11.0,
6929,2026-05-29,L0001,historica;biografia,Ebook,Senior,Barrio Norte,21.0,0,0.0,
5672,09/05/2026,L0034,novela negra;terror,Fisico,Adulto,Central,21.0,0,14.0,
1639,2026-02-22,L0015,POESIA,Ebook,Adulto,Barrio Sur,7.0,2,0.0,
5892,13/05/2026,L0080,ciencia ficcion,Ebook,Adulto,Barrio Sur,14.0,0,0.0,Le falta la sobrecubierta
7428,06-06-26,L0173,romantica;fantasia,Audiolibro,Adulto,Barrio Sur,14.0,1,0.0,
609,31-01-26,L0072,poesia;biografia;fantasia,Fisico,Adulto,Central,30.0,0,21.0,
6908,29/05/2026,L0141,historica;fantasia,Fisico,Infantil,Barrio Norte,14.0,1,0.0,
400,2026-01-26,L0012,ciencia ficcion;romantica;terror,Fisico,Infantil,Barrio Norte,30.0,1,3.0,
7248,03/06/2026,L0045,romantica;ciencia ficcion,Fisico,,Barrio Sur,21.0,0,4.0,
6407,21-05-26,L0032,poesia;novela negra,Audiolibro,Adulto,Central,14.0,2,0.0,
883,2026-02-06,L0028,juvenil;novela negra;historica,Fisico,Infantil,Central,30.0,1,9.0,
3566,2026-04-02,L0043,romantica;fantasia,Ebook,Adulto,Barrio Norte,7.0,1,0.0,
4286,15-04-26,L0055,poesia,Fisico,Infantil,Central,21.0,0,0.0,
1180,2026-02-12,L0062,ciencia ficcion;novela negra,Fisico,Adulto,Barrio Sur,21.0,0,0.0,
5449,2026-05-05,L0028,juvenil;novela negra;historica,Fisico,Adulto,Barrio Norte,21.0,0,0.0,
4245,2026-04-14,L0002,fantasia,Ebook,Infantil,Barrio Sur,21.0,1,0.0,
5219,2026-05-01,L0042,ciencia ficcion,Ebook,,Central,14.0,0,0.0,
3977,2026-04-10,L0088,biografia,Fisico,Adulto,Central,14.0,0,0.0,
2131,2026-03-04,L0012,CIENCIA FICCION;ROMANTICA;TERROR,Fisico,Senior,Barrio Norte,30.0,0,1.0,
5079,2026-04-29,L0047,ciencia ficcion;novela negra;romantica,Fisico,Infantil,Barrio Sur,14.0,0,0.0,
457,27-01-26,L0032,poesia;novela negra,Fisico,Infantil,Barrio Sur,30.0,2,0.0,
5583,07-05-26,L0200,ciencia ficcion;fantasia;terror,Fisico,Infantil,BARRIO NORTE,14.0,0,0.0,
5176,30/04/2026,L0049,poesia;novela negra,Fisico,Senior,Barrio Norte,14.0,0,0.0,
1951,2026-02-28,L0061,historica;romantica,Fisico,Senior,Barrio Norte,30.0,0,0.0,
5373,2026-05-04,L0006,biografia;historica;poesia,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
690,2026-02-01,L0022,biografia;poesia,Fisico,Adulto,Central,30.0,1,0.0,
8922,2026-06-29,L0007,historica;novela negra,Ebook,Senior,Central,14.0,0,0.0,
6526,2026-05-23,L0023,juvenil;biografia,Fisico,Infantil,Barrio Sur,21.0,0,0.0,
9895,13/07/2026,L0010,ensayo;novela negra,Ebook,Adulto,barrio sur,7.0,1,0.0,
6489,2026-05-22,L0016,historica,Fisico,Infantil,Barrio Sur,7.0,1,3.0,
6922,29/05/2026,L0029,fantasia;biografia,Fisico,Senior,Barrio Norte,,0,0.0,
1954,2026-02-28,L0019,terror,Fisico,Infantil,Central,14.0,1,"0,0 dias",
7635,2026-06-09,L0186,terror;biografia;novela negra,Audiolibro,Adulto,Barrio Norte,14.0,1,0.0,
5637,09/05/2026,L0200,ciencia ficcion;fantasia;terror,Fisico,Senior,Central,30.0,0,35.0,Ejemplar algo deteriorado
7155,02-06-26,L0200,  ciencia ficcion;fantasia;terror ,Audiolibro,Adulto,Central,14.0,1,0.0,
8490,2026-06-22,L0068,historica;romantica;fantasia,Fisico,Adulto,barrio norte,30.0,0,0.0,
6611,24-05-26,L0101,biografia;historica,Fisico,Infantil,Central,21.0,0,"0,0 dias",Ejemplar algo deteriorado
2711,2026-03-16,L0023,juvenil;biografia,Fisico,Senior,Central,30.0,0,,
8636,25/06/2026,L0021,historica;biografia;ciencia ficcion,Fisico,Senior,Barrio Norte,7.0,0,0.0,
3202,26-03-26,L0027,poesia;fantasia;historica,Audiolibro,Infantil,Central,7.0,2,0.0,
4350,2026-04-16,L0096,juvenil;ensayo;ciencia ficcion,Fisico,Infantil,Barrio Norte,7.0,1,0.0,
4139,2026-04-12,L0019,terror,Fisico,Adulto,Barrio Norte,14.0,0,13.0,
1885,2026-02-27,L0007,historica;novela negra,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
8708,26/06/2026,L0015,poesia,Ebook,Adulto,Central,7.0,0,0.0,
4486,2026-04-19,L0006,biografia;historica;poesia,Fisico,Infantil,barrio sur,30.0,2,0.0,
2495,12/03/2026,L0106,juvenil;historica;novela negra,Fisico,Adulto,Central,14.0,1,0.0,
5948,2026-05-13,L0036,terror,Ebook,Infantil,Barrio Norte,14.0,0,0.0,
3037,2026-03-22,L0016,historica,Fisico,,Barrio Sur,14.0,1,11.0,
5778,2026-05-11,L0077,biografia,Fisico,Adulto,CENTRAL,7.0,0,0.0,"Muy solicitado, hay lista de espera"
3604,2026-04-03,L0165,terror;fantasia,Ebook,Infantil,Barrio Norte,,0,0.0,
846,2026-02-05,L0012,ciencia ficcion;romantica;terror,Fisico,Senior,Barrio Norte,14.0,0,0.0,
543,2026-01-29,L0183,ensayo;ciencia ficcion,Fisico,Senior,Central,7.0,1,1.0,
3725,2026-04-05,L0001,historica;biografia,Fisico,Adulto,Barrio Norte,,1,0.0,
4188,2026-04-13,L0119,novela negra;romantica,Fisico,Infantil,Barrio Norte,14.0,0,0.0,
3680,2026-04-04,L0200,ciencia ficcion;fantasia;terror,Ebook,Adulto,barrio sur,21.0,0,0.0,
8969,2026-06-29,L0013,terror;poesia;ensayo,Fisico,Adulto,Barrio Norte,14.0,0,1.0,
